"Case Number","Description","Date, Time","Weekday","Time","Crime Type","Police Beat","Zip Code","Address","Latitude","Longitude","Accuracy","URL"
150130301,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 20:00:00",Wednesday,"20:00",THEFT,,,,37.769411,-122.410933,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364751"
156032505,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 20:00:00",Wednesday,"20:00",THEFT,,,,37.79264,-122.404421,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364750"
150130088,BATTERY,"2015-02-11 19:50:00",Wednesday,"19:50","SIMPLE ASSAULT",,,,37.761142,-122.43171,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Simple_Assault/9364753"
150130511,"PETTY THEFT FROM LOCKED AUTO","2015-02-11 19:45:00",Wednesday,"19:45",THEFT,,,,37.784348,-122.409313,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364756"
150130511,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 19:45:00",Wednesday,"19:45",THEFT,,,,37.784348,-122.409313,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364755"
156046067,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 19:45:00",Wednesday,"19:45",THEFT,,,,37.773131,-122.410919,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364754"
150131462,"PETTY THEFT FROM LOCKED AUTO","2015-02-11 19:30:00",Wednesday,"19:30",THEFT,,,,37.767224,-122.510497,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364761"
156038224,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 19:30:00",Wednesday,"19:30",THEFT,,,,37.790764,-122.390094,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364760"
150130533,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 19:30:00",Wednesday,"19:30",THEFT,,,,37.794145,-122.396422,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364759"
156032840,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 19:30:00",Wednesday,"19:30",THEFT,,,,37.777977,-122.409392,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364758"
150133907,"PETTY THEFT FROM LOCKED AUTO","2015-02-11 19:30:00",Wednesday,"19:30",THEFT,,,,37.78728,-122.430996,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364757"
156038490,"GRAND THEFT OF PROPERTY","2015-02-11 19:03:00",Wednesday,"19:03",THEFT,,,,37.787116,-122.403919,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364762"
156038478,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 19:00:00",Wednesday,"19:00",THEFT,,,,37.773332,-122.411075,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364768"
156035361,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 19:00:00",Wednesday,"19:00",THEFT,,,,37.789573,-122.388486,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364767"
156032715,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 19:00:00",Wednesday,"19:00",THEFT,,,,37.778469,-122.513642,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364766"
156038202,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 19:00:00",Wednesday,"19:00",THEFT,,,,37.781176,-122.391337,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364765"
156038503,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 19:00:00",Wednesday,"19:00",THEFT,,,,37.781846,-122.392082,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364764"
150130884,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 19:00:00",Wednesday,"19:00",THEFT,,,,37.756969,-122.420013,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364763"
156038218,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","2015-02-11 18:45:00",Wednesday,"18:45",VANDALISM,,,,37.781798,-122.388306,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vandalism/9364769"
156038183,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","2015-02-11 18:30:00",Wednesday,"18:30",VANDALISM,,,,37.77481,-122.409742,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vandalism/9364772"
156038525,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 18:30:00",Wednesday,"18:30",THEFT,,,,37.78158,-122.392316,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364774"
150130282,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 18:30:00",Wednesday,"18:30",THEFT,,,,37.771274,-122.413189,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364771"
150173458,"PENETRATION, FORCED, WITH OBJECT","2015-02-11 18:30:00",Wednesday,"18:30","AGGRAVATED ASSAULT",,,,37.792343,-122.414296,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Aggravated_Assault/9364773"
150173458,"SEXUAL BATTERY","2015-02-11 18:30:00",Wednesday,"18:30","AGGRAVATED ASSAULT",,,,37.792343,-122.414296,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Aggravated_Assault/9364770"
150129837,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","2015-02-11 18:18:00",Wednesday,"18:18",VANDALISM,,,,37.752239,-122.418448,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vandalism/9364775"
150130066,"PETTY THEFT FROM LOCKED AUTO","2015-02-11 18:15:00",Wednesday,"18:15",THEFT,,,,37.724932,-122.460709,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364777"
150131092,"PETTY THEFT FROM LOCKED AUTO","2015-02-11 18:15:00",Wednesday,"18:15",THEFT,,,,37.767244,-122.510226,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364776"
150131525,"STOLEN TRUCK","2015-02-11 18:00:00",Wednesday,"18:00","VEHICLE THEFT",,,,37.765931,-122.463763,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vehicle_Theft/9364787"
150131058,"STOLEN TRUCK","2015-02-11 18:00:00",Wednesday,"18:00","VEHICLE THEFT",,,,37.730797,-122.412845,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vehicle_Theft/9364782"
150131525,"STOLEN AND RECOVERED VEHICLE","2015-02-11 18:00:00",Wednesday,"18:00","VEHICLE THEFT",,,,37.765931,-122.463763,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vehicle_Theft/9364780"
150130141,"GRAND THEFT FROM PERSON","2015-02-11 18:00:00",Wednesday,"18:00",THEFT,,,,37.803034,-122.411393,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364786"
156033729,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 18:00:00",Wednesday,"18:00",THEFT,,,,37.775421,-122.403405,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364785"
156033832,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 18:00:00",Wednesday,"18:00",THEFT,,,,37.787281,-122.420021,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364784"
156042996,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 18:00:00",Wednesday,"18:00",THEFT,,,,37.807276,-122.415619,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364783"
156067370,"GRAND THEFT OF PROPERTY","2015-02-11 18:00:00",Wednesday,"18:00",THEFT,,,,37.78521,-122.390717,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364781"
156035377,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 18:00:00",Wednesday,"18:00",THEFT,,,,37.77942,-122.393559,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364779"
150166403,"ATTEMPTED THEFT FROM LOCKED VEHICLE","2015-02-11 18:00:00",Wednesday,"18:00",THEFT,,,,37.784722,-122.428773,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364778"
150129809,"BURGLARY, VEHICLE (ARREST MADE) (JUVENILE BOOKED)","2015-02-11 17:53:00",Wednesday,"17:53",BURGLARY,,,,37.780716,-122.430425,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364788"
156035383,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 17:30:00",Wednesday,"17:30",THEFT,,,,37.779915,-122.394619,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364791"
156038519,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 17:30:00",Wednesday,"17:30",THEFT,,,,37.792518,-122.391004,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364790"
150130975,"GRAND THEFT PICKPOCKET","2015-02-11 17:30:00",Wednesday,"17:30",THEFT,,,,37.789619,-122.420497,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364789"
150130953,"BURGLARY,HOTEL UNDER CONSTRUCTION, FORCIBLE ENTRY","2015-02-11 17:30:00",Wednesday,"17:30",BURGLARY,,,,37.784248,-122.408294,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364792"
150129699,"GRAND THEFT FROM PERSON (ARREST, BOOKED)","2015-02-11 17:15:00",Wednesday,"17:15",THEFT,,,,37.784189,-122.407634,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364793"
150131901,"BURGLARY, UNLAWFUL ENTRY","2015-02-11 17:05:00",Wednesday,"17:05",BURGLARY,,,,37.791226,-122.404195,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364794"
150131456,"STOLEN AUTOMOBILE","2015-02-11 17:00:00",Wednesday,"17:00","VEHICLE THEFT",,,,37.727514,-122.447232,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vehicle_Theft/9364796"
156033688,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 17:00:00",Wednesday,"17:00",THEFT,,,,37.799425,-122.439337,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364797"
150129768,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 17:00:00",Wednesday,"17:00",THEFT,,,,37.801994,-122.419616,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364795"
150129570,"POSSESSION OF NARCOTICS PARAPHERNALIA (ARREST, BOOKED)","2015-02-11 16:46:00",Wednesday,"16:46",NARCOTICS,,,,37.784805,-122.413631,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364798"
150129520,"PETTY THEFT FROM A BUILDING","2015-02-11 16:40:00",Wednesday,"16:40",THEFT,,,,37.76425,-122.432015,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364799"
150130486,"STOLEN AUTOMOBILE","2015-02-11 16:30:00",Wednesday,"16:30","VEHICLE THEFT",,,,37.795825,-122.445412,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vehicle_Theft/9364801"
150131252,"STOLEN AUTOMOBILE","2015-02-11 16:30:00",Wednesday,"16:30","VEHICLE THEFT",,,,37.745135,-122.444243,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vehicle_Theft/9364800"
150129401,"SALE OF BASE/ROCK COCAINE","2015-02-11 16:29:00",Wednesday,"16:29",NARCOTICS,,,,37.779787,-122.415128,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364803"
150129401,"POSSESSION OF MARIJUANA","2015-02-11 16:29:00",Wednesday,"16:29",NARCOTICS,,,,37.779787,-122.415128,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364802"
150132181,"GRAND THEFT FROM A BUILDING","2015-02-11 16:28:00",Wednesday,"16:28",THEFT,,,,37.793684,-122.414492,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364804"
150129542,"LOITERING WHERE NARCOTICS ARE SOLD/USED (ARREST, BOOKED)","2015-02-11 16:24:00",Wednesday,"16:24",NARCOTICS,,,,37.785167,-122.417904,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364805"
150129467,"BATTERY WITH SERIOUS INJURIES","2015-02-11 16:07:00",Wednesday,"16:07","SIMPLE ASSAULT",,,,37.770913,-122.410541,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Simple_Assault/9364806"
150130022,"STOLEN AUTOMOBILE","2015-02-11 16:00:00",Wednesday,"16:00","VEHICLE THEFT",,,,37.717246,-122.440416,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vehicle_Theft/9364810"
156038898,"GRAND THEFT OF PROPERTY","2015-02-11 16:00:00",Wednesday,"16:00",THEFT,,,,37.750198,-122.504068,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364809"
150129702,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 16:00:00",Wednesday,"16:00",THEFT,,,,37.770348,-122.409739,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364808"
156038735,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 16:00:00",Wednesday,"16:00",THEFT,,,,37.771606,-122.421424,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364807"
150129508,"POSSESSION OF MARIJUANA (ARREST, BOOKED)","2015-02-11 16:00:00",Wednesday,"16:00",NARCOTICS,,,,37.756486,-122.406539,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364811"
150129940,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY","2015-02-11 16:00:00",Wednesday,"16:00",BURGLARY,,,,37.747705,-122.451415,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364812"
150129605,"BURGLARY, HOT PROWL, FORCIBLE ENTRY","2015-02-11 15:50:00",Wednesday,"15:50",BURGLARY,,,,37.720805,-122.46364,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364813"
150129354,"GRAND THEFT FROM PERSON","2015-02-11 15:48:00",Wednesday,"15:48",THEFT,,,,37.793525,-122.405397,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364814"
156038462,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 15:46:00",Wednesday,"15:46",THEFT,,,,37.778632,-122.410111,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364815"
150130276,"STOLEN AUTOMOBILE","2015-02-11 15:30:00",Wednesday,"15:30","VEHICLE THEFT",,,,37.762855,-122.445069,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vehicle_Theft/9364816"
150129451,"PETTY THEFT FROM LOCKED AUTO","2015-02-11 15:25:00",Wednesday,"15:25",THEFT,,,,37.715773,-122.43169,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364817"
150129332,"AGGRAVATED ASSAULT WITH A KNIFE","2015-02-11 15:05:00",Wednesday,"15:05","SIMPLE ASSAULT",,,,37.780025,-122.436275,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Simple_Assault/9364818"
156039084,"GRAND THEFT OF PROPERTY","2015-02-11 15:00:00",Wednesday,"15:00",THEFT,,,,37.784089,-122.401561,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364820"
150129144,"POSSESSION OF MARIJUANA (ARREST, BOOKED)","2015-02-11 15:00:00",Wednesday,"15:00",NARCOTICS,,,,37.779834,-122.414312,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364819"
150129081,"MALICIOUS MISCHIEF, BREAKING WINDOWS WITH BB GUN","2015-02-11 14:48:00",Wednesday,"14:48",VANDALISM,,,,37.729203,-122.374019,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vandalism/9364821"
150129310,"AGGRAVATED ASSAULT WITH BODILY FORCE","2015-02-11 14:45:00",Wednesday,"14:45","SIMPLE ASSAULT",,,,37.76484,-122.401601,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Simple_Assault/9364822"
150131111,"PETTY THEFT FROM A BUILDING","2015-02-11 14:30:00",Wednesday,"14:30",THEFT,,,,37.805052,-122.432952,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364824"
150149829,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY","2015-02-11 14:30:00",Wednesday,"14:30",BURGLARY,,,,37.776881,-122.424735,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364823"
150130602,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","2015-02-11 14:25:00",Wednesday,"14:25",VANDALISM,,,,37.752524,-122.403414,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vandalism/9364825"
150129360,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 14:20:00",Wednesday,"14:20",THEFT,,,,37.770398,-122.460107,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364826"
156038923,"MALICIOUS MISCHIEF, VANDALISM","2015-02-11 14:08:00",Wednesday,"14:08",VANDALISM,,,,37.782732,-122.406482,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vandalism/9364827"
150129489,"STOLEN AUTOMOBILE","2015-02-11 14:00:00",Wednesday,"14:00","VEHICLE THEFT",,,,37.793415,-122.420431,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vehicle_Theft/9364829"
150146756,"GRAND THEFT FROM PERSON","2015-02-11 14:00:00",Wednesday,"14:00",THEFT,,,,37.779139,-122.416608,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364828"
150212288,"BURGLARY, FORCIBLE ENTRY","2015-02-11 13:42:00",Wednesday,"13:42",BURGLARY,,,,37.772616,-122.413171,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364830"
156038155,"MALICIOUS MISCHIEF, VANDALISM","2015-02-11 13:30:00",Wednesday,"13:30",VANDALISM,,,,37.787749,-122.390709,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vandalism/9364832"
156031723,"PETTY THEFT OF PROPERTY","2015-02-11 13:30:00",Wednesday,"13:30",THEFT,,,,37.78539,-122.409093,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364833"
156034432,"PETTY THEFT OF PROPERTY","2015-02-11 13:30:00",Wednesday,"13:30",THEFT,,,,37.775421,-122.403405,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364831"
156033644,"PETTY THEFT OF PROPERTY","2015-02-11 13:19:00",Wednesday,"13:19",THEFT,,,,37.794603,-122.421427,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364834"
150128942,"TRANSPORTATION OF METH-AMPHETAMINE (ARREST, BOOKED)","2015-02-11 13:16:00",Wednesday,"13:16",NARCOTICS,,,,37.779514,-122.413564,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364837"
150128942,"POSSESSION OF METH-AMPHETAMINE FOR SALE (ARREST, BOOKED)","2015-02-11 13:16:00",Wednesday,"13:16",NARCOTICS,,,,37.779514,-122.413564,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364836"
150128942,"POSSESSION OF CONTROLLED SUBSTANCE (ARREST, BOOKED)","2015-02-11 13:16:00",Wednesday,"13:16",NARCOTICS,,,,37.779514,-122.413564,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364835"
150129075,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 13:15:00",Wednesday,"13:15",THEFT,,,,37.795014,-122.400335,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364838"
150190452,"PETTY THEFT FROM A BUILDING","2015-02-11 13:00:00",Wednesday,"13:00",THEFT,,,,37.791452,-122.395336,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364840"
150128970,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP","2015-02-11 13:00:00",Wednesday,"13:00","SIMPLE ASSAULT",,,,37.797007,-122.408563,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Simple_Assault/9364841"
150128970,"ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE","2015-02-11 13:00:00",Wednesday,"13:00",ROBBERY,,,,37.797007,-122.408563,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Robbery/9364839"
150128776,"PETTY THEFT SHOPLIFTING","2015-02-11 12:52:00",Wednesday,"12:52",THEFT,,,,37.787981,-122.420232,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364842"
150128710,"POSSESSION OF METH-AMPHETAMINE FOR SALE (ARREST, BOOKED)","2015-02-11 12:51:00",Wednesday,"12:51",NARCOTICS,,,,37.798582,-122.43834,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364843"
150128732,"PETTY THEFT SHOPLIFTING (ARREST, BOOKED)","2015-02-11 12:40:00",Wednesday,"12:40",THEFT,,,,37.786565,-122.407244,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364844"
150129116,"PETTY THEFT FROM A BUILDING","2015-02-11 12:30:00",Wednesday,"12:30",THEFT,,,,37.751352,-122.419546,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364846"
156033616,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 12:30:00",Wednesday,"12:30",THEFT,,,,37.775421,-122.403405,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364845"
150128845,"PETTY THEFT SHOPLIFTING (ARREST, BOOKED)","2015-02-11 12:20:00",Wednesday,"12:20",THEFT,,,,37.785063,-122.406521,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364847"
150128629,"SEXUAL BATTERY (ARREST, BOOKED)","2015-02-11 12:10:00",Wednesday,"12:10","AGGRAVATED ASSAULT",,,,37.721031,-122.447125,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Aggravated_Assault/9364848"
150137288,"STOLEN AUTOMOBILE","2015-02-11 12:00:00",Wednesday,"12:00","VEHICLE THEFT",,,,37.779202,-122.501332,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vehicle_Theft/9364850"
150137288,"STOLEN AND RECOVERED VEHICLE","2015-02-11 12:00:00",Wednesday,"12:00","VEHICLE THEFT",,,,37.779202,-122.501332,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vehicle_Theft/9364849"
156031795,"GRAND THEFT FROM UNLOCKED AUTO","2015-02-11 12:00:00",Wednesday,"12:00",THEFT,,,,37.801426,-122.416993,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364851"
150131230,"PETTY THEFT FROM A BUILDING","2015-02-11 11:10:00",Wednesday,"11:10",THEFT,,,,37.711123,-122.391716,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364852"
150128516,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY (ARREST, BOOKED)","2015-02-11 11:08:00",Wednesday,"11:08",BURGLARY,,,,37.778586,-122.424181,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364853"
150129138,"PETTY THEFT FROM LOCKED AUTO","2015-02-11 11:00:00",Wednesday,"11:00",THEFT,,,,37.713107,-122.387834,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364855"
150129122,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 11:00:00",Wednesday,"11:00",THEFT,,,,37.713107,-122.387834,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364854"
150129984,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY","2015-02-11 11:00:00",Wednesday,"11:00",BURGLARY,,,,37.791805,-122.425165,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364856"
150128798,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM (ARREST, BOOKED)","2015-02-11 10:45:00",Wednesday,"10:45",ROBBERY,,,,37.785063,-122.406521,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Robbery/9364857"
150146433,"STOLEN AUTOMOBILE","2015-02-11 10:30:00",Wednesday,"10:30","VEHICLE THEFT",,,,37.734343,-122.404545,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vehicle_Theft/9364860"
150146433,"STOLEN AND RECOVERED VEHICLE","2015-02-11 10:30:00",Wednesday,"10:30","VEHICLE THEFT",,,,37.734343,-122.404545,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vehicle_Theft/9364859"
150129235,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 10:30:00",Wednesday,"10:30",THEFT,,,,37.802819,-122.446887,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364861"
150128588,"ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT) (ARREST, BOOKED)","2015-02-11 10:30:00",Wednesday,"10:30","SIMPLE ASSAULT",,,,37.786043,-122.42653,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Simple_Assault/9364858"
150128588,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY (ARREST, BOOKED)","2015-02-11 10:30:00",Wednesday,"10:30",BURGLARY,,,,37.786043,-122.42653,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364862"
150128453,BATTERY,"2015-02-11 10:15:00",Wednesday,"10:15","SIMPLE ASSAULT",,,,37.785167,-122.417904,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Simple_Assault/9364863"
150128340,"PETTY THEFT FROM A BUILDING (ARREST, BOOKED)","2015-02-11 10:10:00",Wednesday,"10:10",THEFT,,,,37.788477,-122.405109,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364865"
150128340,"GRAND THEFT SHOPLIFTING (ARREST, BOOKED)","2015-02-11 10:10:00",Wednesday,"10:10",THEFT,,,,37.788477,-122.405109,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364864"
150128340,"BURGLARY OF STORE, UNLAWFUL ENTRY (ARREST, BOOKED)","2015-02-11 10:10:00",Wednesday,"10:10",BURGLARY,,,,37.788477,-122.405109,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364866"
150129100,"STOLEN AUTOMOBILE","2015-02-11 10:00:00",Wednesday,"10:00","VEHICLE THEFT",,,,37.752828,-122.508432,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vehicle_Theft/9364868"
150129661,"THEFT OF CHECKS OR CREDIT CARDS","2015-02-11 10:00:00",Wednesday,"10:00",THEFT,,,,37.785258,-122.396251,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364867"
